CargoCategory,TempDeviation,DurationMins,ActualTemp,ThermalShock_Rate,ResultLabel
FROZEN_FRUITS,1.84,470.7,-16.16,0.00391,An_toan_trong_ngan_han
FROZEN_FRUITS,28.74,995.0,10.74,0.02888,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,2.69,75.3,-15.31,0.03572,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,11.87,2158.0,-3.13,0.0055,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,29.38,315.8,14.38,0.09303,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,24.49,450.8,9.49,0.05433,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,15.87,862.1,-2.13,0.01841,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,4.37,1306.1,-15.63,0.00335,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,30.11,1140.9,12.11,0.02639,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,0.99,68.7,-19.01,0.01441,An_toan_trong_ngan_han
ICE_CREAM_JUICE,19.35,275.4,-0.65,0.07026,Hong_Hoan_Toan
FROZEN_FRUITS,6.9,4469.4,-11.1,0.00154,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,32.04,2020.7,14.04,0.01586,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,9.18,2454.4,-5.82,0.00374,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,27.4,476.1,9.4,0.05755,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,0.92,170.8,-14.08,0.00539,An_toan_trong_ngan_han
FROZEN_FRUITS,13.12,1136.6,-4.88,0.01154,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.59,194.1,-13.41,0.00819,An_toan_trong_ngan_han
FROZEN_FRUITS,6.68,5299.2,-11.32,0.00126,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,14.7,2851.7,-3.3,0.00515,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,1.9,85.4,-13.1,0.02225,An_toan_trong_ngan_han
FROZEN_FRUITS,30.76,1955.4,12.76,0.01573,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,15.81,1630.8,-2.19,0.00969,Ra_dong_Chay_dich
FROZEN_FRUITS,18.08,1244.5,0.08,0.01453,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,7.71,400.6,-12.29,0.01925,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,0.98,112.3,-17.02,0.00873,An_toan_trong_ngan_han
FROZEN_FRUITS,6.66,5157.2,-11.34,0.00129,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,6.05,1881.1,-8.95,0.00322,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,14.64,884.8,-3.36,0.01655,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,8.85,2636.9,-9.15,0.00336,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,2.6,378.3,-15.4,0.00687,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,29.44,346.0,14.44,0.08509,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,5.6,1797.9,-9.4,0.00311,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,8.24,2043.4,-6.76,0.00403,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,14.0,697.8,-4.0,0.02006,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,2.01,241.2,-15.99,0.00833,An_toan_trong_ngan_han
FROZEN_FRUITS,12.09,1145.9,-5.91,0.01055,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,20.87,349.4,0.87,0.05973,Hong_Hoan_Toan
FROZEN_FRUITS,12.54,406.6,-5.46,0.03084,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.92,121.5,-13.08,0.0158,An_toan_trong_ngan_han
FROZEN_FRUITS,6.14,3842.2,-11.86,0.0016,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,28.4,2462.4,10.4,0.01153,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,9.91,351.7,-10.09,0.02818,Tach_pha_Chay_nuoc
FROZEN_FRUITS,8.94,2654.9,-9.06,0.00337,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,8.85,2448.3,-6.15,0.00361,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,17.13,1067.6,-0.87,0.01605,Nhun_nat_Chay_dich
FROZEN_FRUITS,14.78,715.0,-3.22,0.02067,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,13.5,607.4,-6.5,0.02223,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,0.46,221.7,-14.54,0.00207,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,1.63,111.3,-13.37,0.01465,An_toan_trong_ngan_han
ICE_CREAM_JUICE,25.89,273.4,5.89,0.0947,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,15.07,779.1,-2.93,0.01934,Ra_dong_Chay_dich
ICE_CREAM_JUICE,13.6,625.4,-6.4,0.02175,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,15.42,1304.9,-2.58,0.01182,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,23.81,1019.7,5.81,0.02335,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,6.28,1854.3,-8.72,0.00339,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,21.8,266.9,1.8,0.08168,Hong_Hoan_Toan
ICE_CREAM_JUICE,11.51,608.7,-8.49,0.01891,Tach_pha_Chay_nuoc
FROZEN_FRUITS,32.81,804.9,14.81,0.04076,Mat_mau_Oxy_hoa
FROZEN_FRUITS,8.56,2848.6,-9.44,0.003,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,28.03,305.0,8.03,0.0919,Hong_Hoan_Toan
FROZEN_FRUITS,2.66,401.9,-15.34,0.00662,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,11.6,1489.0,-3.4,0.00779,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,23.8,288.4,3.8,0.08252,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,0.44,110.2,-14.56,0.00399,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,6.9,1904.2,-8.1,0.00362,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,15.03,1384.1,-2.97,0.01086,Ra_dong_Chay_dich
ICE_CREAM_JUICE,25.41,207.5,5.41,0.12246,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,1.01,240.9,-13.99,0.00419,An_toan_trong_ngan_han
FROZEN_FRUITS,30.65,1209.2,12.65,0.02535,Mat_mau_Oxy_hoa
FROZEN_FRUITS,6.77,1686.6,-11.23,0.00401,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,2.12,87.7,-12.88,0.02417,An_toan_trong_ngan_han
ICE_CREAM_JUICE,5.39,1113.2,-14.61,0.00484,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,2.29,290.8,-15.71,0.00787,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,16.27,1712.2,-1.73,0.0095,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,9.94,1043.7,-5.06,0.00952,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,22.24,240.5,2.24,0.09247,Hong_Hoan_Toan
FROZEN_FRUITS,0.64,363.6,-17.36,0.00176,An_toan_trong_ngan_han
ICE_CREAM_JUICE,10.93,366.1,-9.07,0.02986,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,16.45,501.7,1.45,0.03279,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,27.38,818.3,9.38,0.03346,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,4.57,1282.8,-15.43,0.00356,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,1.01,275.8,-16.99,0.00366,An_toan_trong_ngan_han
ICE_CREAM_JUICE,24.24,130.8,4.24,0.18532,Hong_Hoan_Toan
FROZEN_FRUITS,25.8,2609.3,7.8,0.00989,Mat_mau_Oxy_hoa
FROZEN_FRUITS,2.84,62.3,-15.16,0.04559,An_toan_trong_ngan_han
FROZEN_FRUITS,21.32,2091.3,3.32,0.01019,Mat_mau_Oxy_hoa
FROZEN_FRUITS,25.08,1282.8,7.08,0.01955,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,15.5,386.0,0.5,0.04016,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,22.73,363.4,2.73,0.06255,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,28.46,1146.1,10.46,0.02483,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,1.9,68.1,-18.1,0.0279,An_toan_trong_ngan_han
FROZEN_FRUITS,25.39,2724.8,7.39,0.00932,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,0.51,72.2,-19.49,0.00706,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,7.64,1760.5,-10.36,0.00434,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,1.16,27.9,-18.84,0.04158,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,5.75,2648.7,-9.25,0.00217,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,22.16,1291.1,4.16,0.01716,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,3.87,973.7,-16.13,0.00397,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,7.28,2843.9,-10.72,0.00256,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,17.81,1079.8,-0.19,0.01649,Ra_dong_Chay_dich
FROZEN_FRUITS,6.6,2351.4,-11.4,0.00281,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,15.68,446.2,-2.32,0.03514,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,21.21,1151.1,3.21,0.01843,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,5.18,587.3,-14.82,0.00882,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,14.07,1795.2,-3.93,0.00784,Ra_dong_Chay_dich
FROZEN_FRUITS,14.65,954.9,-3.35,0.01534,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,15.8,833.5,0.8,0.01896,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,11.32,243.6,-8.68,0.04647,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,25.27,313.5,5.27,0.08061,Hong_Hoan_Toan
ICE_CREAM_JUICE,7.07,553.9,-12.93,0.01276,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,15.41,1195.2,-2.59,0.01289,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,5.17,970.9,-9.83,0.00532,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,33.25,1132.2,15.25,0.02937,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,3.17,744.1,-16.83,0.00426,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,2.46,162.6,-15.54,0.01513,An_toan_trong_ngan_han
FROZEN_FRUITS,5.55,4488.3,-12.45,0.00124,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,5.8,5702.7,-12.2,0.00102,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,25.17,1018.5,7.17,0.02471,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,15.44,1251.6,-2.56,0.01234,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,0.85,239.8,-17.15,0.00354,An_toan_trong_ngan_han
ICE_CREAM_JUICE,0.96,57.1,-19.04,0.01681,An_toan_trong_ngan_han
FROZEN_FRUITS,33.59,1517.5,15.59,0.02214,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,8.76,2392.8,-6.24,0.00366,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,15.08,578.6,0.08,0.02606,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,20.58,238.3,0.58,0.08636,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,7.14,2625.1,-10.86,0.00272,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,25.5,218.5,5.5,0.1167,Hong_Hoan_Toan
FROZEN_FRUITS,21.2,977.2,3.2,0.02169,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,0.44,37.8,-19.56,0.01164,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.79,141.7,-17.21,0.00558,An_toan_trong_ngan_han
FROZEN_FRUITS,23.66,1824.3,5.66,0.01297,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,12.77,225.7,-7.23,0.05658,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,2.0,80.4,-18.0,0.02488,An_toan_trong_ngan_han
FROZEN_FRUITS,27.03,2617.1,9.03,0.01033,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,25.99,658.3,10.99,0.03948,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,18.39,971.3,3.39,0.01893,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,1.56,346.5,-16.44,0.0045,An_toan_trong_ngan_han
ICE_CREAM_JUICE,12.83,414.1,-7.17,0.03098,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,19.29,1104.2,4.29,0.01747,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,11.82,942.3,-3.18,0.01254,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,7.52,1624.0,-10.48,0.00463,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,17.62,2769.6,-0.38,0.00636,Ra_dong_Chay_dich
ICE_CREAM_JUICE,12.54,201.0,-7.46,0.06239,Tach_pha_Chay_nuoc
FROZEN_FRUITS,31.14,818.5,13.14,0.03805,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,31.32,528.3,16.32,0.05928,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,5.69,1260.2,-9.31,0.00452,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,1.54,34.9,-13.46,0.04413,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,2.49,284.9,-15.51,0.00874,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,18.61,1031.5,3.61,0.01804,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,30.33,228.7,15.33,0.13262,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,1.24,73.5,-18.76,0.01687,An_toan_trong_ngan_han
ICE_CREAM_JUICE,21.68,209.7,1.68,0.10339,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,2.65,152.1,-15.35,0.01742,An_toan_trong_ngan_han
ICE_CREAM_JUICE,10.07,675.6,-9.93,0.01491,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,5.63,2792.4,-9.37,0.00202,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,18.86,256.7,-1.14,0.07347,Hong_Hoan_Toan
FROZEN_FRUITS,8.55,3812.9,-9.45,0.00224,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,1.11,68.3,-18.89,0.01625,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,5.51,3406.4,-12.49,0.00162,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,5.26,4657.7,-12.74,0.00113,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,1.14,359.7,-16.86,0.00317,An_toan_trong_ngan_han
FROZEN_FRUITS,17.05,778.4,-0.95,0.0219,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,29.29,171.6,14.29,0.17069,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,16.64,770.2,-1.36,0.0216,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,5.07,4060.5,-12.93,0.00125,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,2.99,147.9,-15.01,0.02022,An_toan_trong_ngan_han
FROZEN_FRUITS,7.64,3211.7,-10.36,0.00238,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,2.33,235.4,-15.67,0.0099,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,5.57,4208.0,-12.43,0.00132,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,4.13,879.0,-15.87,0.0047,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,2.81,102.2,-15.19,0.0275,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,19.97,869.9,4.97,0.02296,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,1.03,90.3,-18.97,0.01141,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,2.49,71.7,-12.51,0.03473,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,16.54,898.3,-1.46,0.01841,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,2.01,94.9,-15.99,0.02118,An_toan_trong_ngan_han
ICE_CREAM_JUICE,1.81,82.3,-18.19,0.02199,An_toan_trong_ngan_han
FROZEN_FRUITS,27.31,2520.4,9.31,0.01084,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,2.16,158.3,-15.84,0.01364,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,2.36,257.8,-15.64,0.00915,An_toan_trong_ngan_han
FROZEN_FRUITS,15.82,1392.3,-2.18,0.01136,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,10.86,1424.3,-4.14,0.00762,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,8.03,2347.4,-9.97,0.00342,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,1.58,96.2,-13.42,0.01642,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,8.68,2018.1,-6.32,0.0043,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,17.3,1096.4,2.3,0.01578,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,9.37,1157.3,-5.63,0.0081,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,15.13,1154.7,-2.87,0.0131,Ra_dong_Chay_dich
ICE_CREAM_JUICE,5.08,709.9,-14.92,0.00716,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,2.12,159.2,-15.88,0.01332,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,25.85,1083.3,7.85,0.02386,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,1.99,324.1,-16.01,0.00614,An_toan_trong_ngan_han
FROZEN_FRUITS,1.43,198.6,-16.57,0.0072,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,7.34,1372.8,-7.66,0.00535,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,16.02,1791.2,-1.98,0.00894,Ra_dong_Chay_dich
FROZEN_FRUITS,0.86,253.8,-17.14,0.00339,An_toan_trong_ngan_han
FROZEN_FRUITS,17.22,608.9,-0.78,0.02828,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,11.52,2554.7,-3.48,0.00451,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,26.87,266.0,6.87,0.10102,Hong_Hoan_Toan
FROZEN_FRUITS,17.5,782.7,-0.5,0.02236,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,1.05,54.8,-18.95,0.01916,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,1.9,94.8,-16.1,0.02004,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,20.55,488.7,2.55,0.04205,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,28.12,218.7,8.12,0.12858,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,5.66,2633.1,-12.34,0.00215,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,27.85,1565.5,9.85,0.01779,Mat_mau_Oxy_hoa
FROZEN_FRUITS,6.69,2511.9,-11.31,0.00266,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,1.96,203.5,-16.04,0.00963,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.42,54.8,-17.58,0.00766,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,23.1,621.1,5.1,0.03719,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,5.26,2438.0,-12.74,0.00216,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,19.69,1438.5,4.69,0.01369,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,8.93,2760.4,-6.07,0.00324,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,28.27,249.9,13.27,0.11313,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,14.12,1283.5,-3.88,0.011,Ra_dong_Chay_dich
FROZEN_FRUITS,1.09,252.3,-16.91,0.00432,An_toan_trong_ngan_han
FROZEN_FRUITS,23.69,2520.5,5.69,0.0094,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,1.24,62.3,-18.76,0.0199,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,27.23,475.6,9.23,0.05725,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,30.02,2210.2,12.02,0.01358,Mat_mau_Oxy_hoa
FROZEN_FRUITS,13.39,843.7,-4.61,0.01587,Nhun_nat_Chay_dich
FROZEN_FRUITS,7.15,4144.0,-10.85,0.00173,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,21.11,1618.8,3.11,0.01304,Mat_mau_Oxy_hoa
FROZEN_FRUITS,25.75,1183.8,7.75,0.02175,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,6.86,3867.0,-11.14,0.00177,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,2.27,182.2,-15.73,0.01246,An_toan_trong_ngan_han
FROZEN_FRUITS,12.12,1343.9,-5.88,0.00902,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,27.33,512.4,12.33,0.05334,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,1.34,223.4,-16.66,0.006,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,16.8,1118.0,-1.2,0.01503,Ra_dong_Chay_dich
ICE_CREAM_JUICE,3.63,1194.1,-16.37,0.00304,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,1.31,27.9,-18.69,0.04695,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,9.33,1901.0,-5.67,0.00491,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,20.79,1819.0,2.79,0.01143,Mat_mau_Oxy_hoa
FROZEN_FRUITS,7.22,2178.7,-10.78,0.00331,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,28.45,161.0,8.45,0.17671,Hong_Hoan_Toan
FROZEN_FRUITS,2.88,463.1,-15.12,0.00622,An_toan_trong_ngan_han
FROZEN_FRUITS,1.57,462.4,-16.43,0.0034,An_toan_trong_ngan_han
ICE_CREAM_JUICE,13.72,358.3,-6.28,0.03829,Tach_pha_Chay_nuoc
FROZEN_FRUITS,21.61,1713.2,3.61,0.01261,Mat_mau_Oxy_hoa
FROZEN_FRUITS,14.81,1432.2,-3.19,0.01034,Nhun_nat_Chay_dich
FROZEN_FRUITS,1.37,112.3,-16.63,0.0122,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,2.93,156.7,-15.07,0.0187,An_toan_trong_ngan_han
ICE_CREAM_JUICE,21.55,125.0,1.55,0.1724,Hong_Hoan_Toan
ICE_CREAM_JUICE,13.58,580.9,-6.42,0.02338,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,11.15,660.5,-8.85,0.01688,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,7.67,1185.6,-12.33,0.00647,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,28.11,2296.9,10.11,0.01224,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,1.25,134.3,-16.75,0.00931,An_toan_trong_ngan_han
ICE_CREAM_JUICE,18.95,316.6,-1.05,0.05985,Hong_Hoan_Toan
ICE_CREAM_JUICE,1.04,112.9,-18.96,0.00921,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,2.4,187.9,-12.6,0.01277,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,16.73,894.2,-1.27,0.01871,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,30.81,520.5,15.81,0.05919,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,3.95,447.9,-16.05,0.00882,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,17.01,856.9,2.01,0.01985,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,2.15,137.4,-12.85,0.01565,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.69,113.2,-17.31,0.0061,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,5.15,1615.0,-12.85,0.00319,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,16.74,990.7,1.74,0.0169,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,2.43,156.7,-12.57,0.01551,An_toan_trong_ngan_han
ICE_CREAM_JUICE,11.34,171.1,-8.66,0.06628,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,16.81,1223.9,1.81,0.01373,Ket_tua_Bien_tinh
FROZEN_FRUITS,1.65,417.9,-16.35,0.00395,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,0.63,76.2,-14.37,0.00827,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,20.05,729.3,5.05,0.02749,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,10.88,369.9,-9.12,0.02941,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,18.72,1188.4,3.72,0.01575,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,8.66,1281.9,-6.34,0.00676,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,12.71,1398.0,-5.29,0.00909,Ra_dong_Chay_dich
ICE_CREAM_JUICE,0.68,45.8,-19.32,0.01485,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,8.29,891.1,-6.71,0.0093,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,24.8,1294.4,6.8,0.01916,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,12.47,607.7,-7.53,0.02052,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,15.67,1022.4,0.67,0.01533,Ket_tua_Bien_tinh
FROZEN_FRUITS,29.93,883.8,11.93,0.03387,Mat_mau_Oxy_hoa
FROZEN_FRUITS,1.1,357.5,-16.9,0.00308,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,11.14,2158.3,-3.86,0.00516,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,6.48,1427.4,-8.52,0.00454,Giam_Hoat_Tinh_Nhe
